2287;2257;1
2257;2121;2
2121;2550;4
2136;2521;1
2521;2206;1
2206;2437;2
2437;2112;2
2112;2164;1
2164;2445;1
2445;2310;1
2310;2377;2
2377;2294;1
2294;2125;2
2125;2213;2
2213;2485;2
2485;2297;1
2297;2247;2
2247;2382;1
2382;2424;1
2424;2287;2
2287;2257;1
2257;2121;2
2121;2550;3
1794;1987;1
1987;1962;2
1962;1640;1
1640;1997;1
1997;1763;1
1763;1930;1
1930;1825;2
1825;1781;1
1781;1665;1
1665;2016;2
2016;1657;1
1657;1926;1
1926;2069;1
2069;1780;1
1780;1687;2
1687;2073;1
2073;1909;1
1909;2030;2
1789;2065;1
2065;2081;2
2081;2082;1
2082;2068;1
2068;1644;1
1644;1974;1
1974;1836;1
1836;1794;2
1794;1987;1
1987;1962;1
1962;1640;2
1640;1997;1
1997;1763;1
1763;1930;1
1930;1825;1
1825;1781;2
1781;1665;1
1665;2016;1
2016;1657;1
1657;1926;1
1926;2069;2
2069;1780;1
1780;1687;1
1687;2073;1
2073;1909;1
1909;2030;2
1648;1685;1
1685;1876;1
1876;1925;3
1925;1639;1
1639;1696;2
1696;1695;1
1734;1790;1
1790;1871;2
3343755;3343757;2
3343757;3343759;1
3343759;3343761;1
3343761;3343763;2
3343763;3343765;1
3343765;3343767;1
3343767;3343769;2
3343769;3343771;1
3343771;3343773;1
3343773;3343775;1
3343775;3343777;2
3343777;3343779;1
3343779;3343781;1
3343781;3343783;1
3343783;3343785;1
3343785;3343787;2
3343787;3343789;1
3343789;3343791;1
3343791;3343793;1
3343793;3343795;2
3343795;3343797;1
3343797;3343799;1
3343799;3343801;2
3343801;3343803;2
3343803;3343805;1
3343805;3343807;2
3343807;3343809;2
3343809;3343811;1
3343811;3343813;2
3343813;3343815;2
3343815;3343817;2
3343817;3343819;2
3343336;3343338;1
3343338;3343746;1
3343746;3343753;1
3343753;3343755;1
3343755;3343757;2
3343757;3343759;1
3343759;3343761;2
3343761;3343763;1
3343763;3343765;2
3343765;3343767;1
3343767;3343769;1
3343769;3343771;1
3343771;3343773;1
3343773;3343775;1
3343775;3343777;2
3343777;3343779;1
3343779;3343781;1
3343781;3343783;2
3343783;3343785;1
3343785;3343787;1
3343787;3343789;1
3343789;3343791;2
3343791;3343793;1
3343793;3343795;1
3343795;3343797;1
3343797;3343799;2
3343799;3343801;1
3343801;3343803;2
3343803;3343805;1
3343805;3343807;2
3343807;3343809;2
3343809;3343811;2
3343811;3343813;2
3343813;3343815;1
3343815;3343817;2
3343817;3343819;2
3343796;3343794;1
3343794;3343792;1
3343792;3343790;1
3343790;3343788;2
3343788;3343786;1
3343786;3343784;1
3343784;3343782;1
3343782;3343780;1
3343780;3343778;2
3343778;3343776;2
3343776;3343774;1
3343774;3343772;1
3343772;3343770;1
3343770;3343768;1
3343768;3343766;1
3343766;3343764;2
3343764;3343762;2
3343762;3343760;1
3343760;3343758;1
3343758;3343756;2
3343756;3343754;1
3343754;3343752;2
3343752;3343339;1
3343339;3343337;1
3343337;3343335;1
1890;1972;1
1972;1702;1
1702;1712;1
1712;2001;2
2001;1678;1
1678;1647;2
1647;1844;1
1844;1714;2
1714;1633;1
1633;2032;1
2032;1709;1
1709;1651;2
1651;2014;1
2014;1882;1
1882;1745;2
1745;1704;2
1704;1993;1
1993;1873;2
1745;1704;2
1704;1993;2
1993;1873;1
2425;2280;2
2280;2549;1
2549;2343;2
2531;2454;1
2454;2151;1
2151;2513;1
2513;2459;2
2459;2311;1
2311;2527;1
2527;2488;2
2488;2190;1
2190;2457;2
2457;2447;1
2447;2227;1
2227;2286;1
2286;2460;2
2460;2358;1
2358;2441;1
2441;2201;2
2201;2162;1
2162;2291;2
2291;2517;1
2517;2453;1
2453;2242;2
2242;2440;2
2440;2295;1
2295;2353;1
2353;2355;1
2355;2261;1
2261;2425;2
2425;2280;2
2280;2549;1
2549;2343;1
2423;2278;1
2278;2133;1
2133;2531;2
2531;2454;1
2454;2151;1
2151;2513;2
2513;2459;1
2459;2311;1
2311;2527;2
2527;2488;2
2488;2190;1
2190;2457;1
2457;2447;1
2447;2227;1
2227;2286;2
2286;2460;1
2460;2358;1
2358;2441;2
2441;2201;1
2201;2162;2
2162;2291;1
2291;2517;1
2517;2453;2
2453;2242;2
2242;2440;1
2440;2295;1
2295;2353;2
2353;2355;1
2355;2261;1
2261;2425;1
2425;2280;2
2280;2549;2
2549;2343;1
1798;1905;1
1905;1758;1
1758;2066;1
2066;1963;2
1963;967988;1
967988;2051;1
2051;1761;2
1761;1893;1
1893;1965;0
1753;1682;2
1682;1798;1
1798;1905;1
1905;1758;1
1758;2066;1
2066;1963;2
1963;967988;1
967988;2051;1
2051;1761;2
1761;1893;1
1893;1965;0
1656;2009;2
2009;1741;1
1741;1872;2
1872;1947;3
1947;1662795;1
1662795;1662797;2
1166834;1166832;4
1166832;1166830;1
1166830;1166828;2
1166828;1166826;1
1166826;1166824;2
1166838;1166836;2
1166836;1166834;2
1166834;1166832;3
1166832;1166830;2
1166830;1166828;1
1166828;1166826;2
1166826;1166824;1
1166832;1166830;2
1166830;1166828;2
1166828;1166826;1
1166826;1166824;1
1166827;1166829;2
1166829;1166831;2
1166831;1166833;1
1166833;1166835;3
1166835;1166837;2
1166837;1166839;2
1166839;1166841;1
1166833;1166835;3
1166835;1166837;2
1166837;1166839;2
1166839;1166841;1
1166839;1166841;1
1166835;1166837;2
1166837;1166839;1
1166839;1166841;1
2026;1818;1
1818;1903;1
1903;2031;2
2031;2057;1
2057;1916;1
1916;1661;2
1661;1927;2
1927;1690;1
1690;1666;1
1666;1867;2
1867;1653;1
1653;1977;1
1977;1811;1
1811;2018;1
2018;1908;1
1908;1952;2
2346;2193;3
2193;2194;2
1166831;1166833;2
1166833;1166835;3
1166835;1166837;2
1166837;1166839;1
1166839;1166841;1
2532;2129;3
2129;2304;2
2304;2499;3
2499;2511;4
2511;2302;3
2302;2211;3
2211;2222;3
2222;2102;3
2102;2545;3
2545;2238;4
2238;2368;13
2368;2290;4
2290;2523;3
2523;2274;2
2274;2771311;4
2771311;2340;5
2126;2243;8
2243;2103;2
2103;2248;4
2248;2188;2
2188;2119;3
2119;2105;2
2105;2507;3
2507;2508;3
2508;2387;2
2387;2451;6
2451;48432;2
2348;2320;3
2320;2095;3
2095;2195;3
2195;2097;4
2421;2282;2
2282;2279;1
2279;2267;2
2267;2245;1
2245;2156;2
2156;2402;1
2402;2465;1
2465;2308;1
2308;2496;1
2496;2468;2
2468;2336;2
2336;2172;1
2172;2101;1
2101;2479;1
2479;2455;2
2455;2477;1
2477;2526;1
2526;2309;1
2309;2365;1
2365;2263;2
2263;2392;1
2392;2512;1
2512;2501;1
2501;2174;1
2174;2428;2
2428;2176;2
2176;2337;1
2428;2176;1
2176;2337;2
1892;2036;1
2036;1864;1
1864;1773;1
1773;1688;1
1688;1980;2
1980;2083;1
2083;1945;2
1945;1961;1
1961;2028;1
2028;2048;1
2048;1755;2
1755;1856;1
1856;1803;2
1803;1933;2
1933;1887;1
2147;2216;1
2216;2200;1
2200;2544;2
2544;2170;1
2170;2498;1
2498;2383;2
2383;2331;1
2331;2155;1
2155;2288;1
2288;2522;1
2522;2111;2
2111;2210;2
2210;2443;2
2443;2371;2
2371;2429;1
2429;2470;2
2470;2116;1
2116;2154;1
4009355;4009357;2
4009357;4009359;2
4009359;4009361;2
4009361;4009363;2
4009363;4009365;3
4009365;4009367;3
4009367;4009369;3
4009369;4009371;3
4009371;4009373;2
4009373;4009375;3
4009375;4009377;3
4009377;4009379;2
4009379;4009381;3
4009381;4009382;3
4009382;4009384;3
4009384;4009386;2
4009386;4009388;2
4009388;4009390;2
4009390;4009392;2
4009392;4009394;2
4009394;4009396;2
4009385;4009383;2
4009383;4009398;3
4009398;4009380;3
4009380;4009378;3
4009378;4009376;2
4009376;4009374;3
4009374;4009372;3
4009372;4009370;3
4009370;4009368;3
4009368;4009366;3
4009366;4009364;2
4009364;4009362;2
4009362;4009360;2
4009360;4009358;2
4009358;4009356;2
4009356;4009354;2
4009354;4009352;2
1957;1953;1
1953;2034;1
2034;1677;1
1677;1764;2
1764;1934;1
1934;1855;1
1855;1964;1
1964;1975;1
1975;1729;1
1729;1845;1
1845;1721;1
1721;1733;1
1733;1731;2
1731;1824;1
1824;1692;1
1692;1645;1
1645;1996;2
1996;1828;1
1828;2040;1
2040;1735;1
1735;4028973;2
2363;2442;1
2442;2411;1
2411;2466;1
2466;2312;2
2312;2472;1
2472;2230;1
2230;2219;1
2219;2322;1
2322;2259;1
2259;2374;1
2374;2487;2
2487;2153;1
2153;2208;1
2208;2212;1
2212;2110;2
2110;2152;1
2152;2535;1
2535;2478;1
2478;2420;1
3813533;3813531;2
3813531;3813529;2
3813529;3813527;2
3813527;3813525;2
3813525;3813523;3
3813523;3813521;2
3813521;3813519;2
3813519;3813517;2
3813517;3813515;3
3813515;3813513;3
3813513;3813511;1
3813511;3813509;2
3813509;3813507;2
3813507;3813505;2
3813505;3813503;2
3813503;3813501;3
3798449;3798451;1
3798451;3798453;2
3798453;3798455;1
3798455;3798457;1
3798457;3798459;1
3798459;3798460;1
3798460;3798461;2
3798461;3798462;1
3798462;3798463;1
3798463;3798465;1
3798465;3798467;1
3798467;3798469;2
3798469;3798471;2
3798471;3798473;1
3798473;3798474;2
3798474;3798476;3
3798476;3798478;1
3798478;3798480;2
3798480;3798482;2
3798482;3798484;2
3798484;3798486;2
3798486;3798488;2
3798488;3798490;2
3798490;3798492;1
3798492;3798494;3
3798494;3798496;2
3798496;3798498;2
3798498;3798500;2
3798500;3798502;1
3798502;3798504;2
3798450;3798448;2
3798448;3798446;1
3798446;3798444;3
3798444;3798442;3
3798442;3798440;2
3798464;3798507;1
3798507;3798508;1
3798508;3798509;3
3798509;3798510;1
3798510;3798458;2
3798458;3798456;2
3798456;3798454;1
3798454;3798452;2
3798452;3798450;2
3798450;3798448;2
3798448;3798446;1
3798446;3798444;3
3798444;3798442;3
3798442;3798440;2
3798485;3798483;2
3798483;3798481;3
3798481;3798479;2
3798479;3798477;1
3798477;3798475;3
3798475;3798506;2
3798506;3798472;2
3798472;3798470;3
3798470;3798468;2
3798468;3798466;2
3798466;3798464;1
3798464;3798507;1
3798507;3798508;1
3798508;3798509;2
3798509;3798510;2
3798510;3798458;1
3798458;3798456;1
3798456;3798454;1
3798454;3798452;2
3798452;3798450;1
3798450;3798448;2
3798448;3798446;1
3798446;3798444;3
3798444;3798442;3
3798442;3798440;2
4146231;4146233;1
4146233;4146235;1
4146235;4146237;2
4146237;4146239;1
4146239;4146241;1
4146241;4146243;2
4146230;4146228;1
4146228;4146226;2
4146226;4146224;1
4146224;4146222;2
4146222;4146220;1
4146220;4146218;2
4146218;4146216;1
4146216;4146214;2
2474;2503;3
2503;2473;3
2473;2360;4
2474;2503;3
2503;2473;3
2473;2360;4
8433;1817;2
1817;2026;1
2026;1818;2
1818;1903;1
1903;2031;2
2031;2057;1
2057;1916;1
1916;1661;2
1661;1927;2
1927;1690;1
1690;1666;1
1666;1867;2
1867;1653;1
1653;1977;1
1977;1811;1
1811;2018;2
2018;1908;1
1908;1952;2
1755;1856;2
1856;1803;2
1803;1933;1
1933;1887;2
1788;1736;22
2041;1989;22
1989;1736;8
2179;2338;19
2148;2128;19
2128;2338;10
2416;2396;1
2396;2514;2
2514;2277;1
2277;2510;1
2510;2260;2
2260;2467;2
2467;2285;1
2285;2313;1
2313;2438;1
2438;2196;1
2196;2542;2
2542;2375;1
2375;2099;1
2099;2493;1
2493;2376;1
2376;2389;2
2389;2471;1
2471;2395;1
2395;2205;2
2205;2415;2
2415;2204;1
1744;1985;1
1985;2080;2
2080;1703;1
1703;1676;1
1676;1860;1
1860;2085;2
2085;1954;1
1954;1800;2
1800;2015;1
2015;1849;1
1849;1971;2
1971;1847;1
1847;1757;2
1757;1774;1
1774;1806;2
1806;1966;1
1966;1805;2
1805;1681;1
1681;1907;2
1907;1649;1
1649;2020;1
2020;1854;2
1854;1648;1
1648;1685;2
1685;1876;1
1876;1925;2
1925;1639;2
1639;1696;2
1696;1695;1
1808;1740;1
1740;1734;1
1734;1790;2
1790;1871;1
2422;2104;2
2104;2199;2
2199;2236;2
1747;1936;1
1936;1816;1
1816;1814;1
1814;1899;2
1899;1762;1
1762;1917;1
1917;1708;2
1708;1637;2
1637;1895;1
1895;2043;1
2043;1946;2
1946;1730;1
1730;1819;2
1819;1715;1
1715;1890;2
1890;1972;1
1972;1702;1
1702;1712;1
1712;2001;1
2001;1678;2
1678;1647;1
1647;1844;2
1844;1714;1
1714;1633;1
1633;2032;1
2032;1709;2
1709;1651;1
1651;2014;2
2014;1882;1
1882;1745;1
1745;1704;2
1704;1993;2
1993;1873;1
1692060;1717;2
1717;1716;2
1716;140078;2
1670;1851;4
1851;1850;2
1850;1970;2
1970;1713;2
1713;1831;3
1831;1830;2
1830;1829;2
1829;1913;2
1913;2084;4
2084;2053;4
2053;1967;2
1967;1956;3
1956;1835;3
1835;1631;3
1631;1943;3
1943;1838;2
1838;1904;2
1904;1671;2
1671;1848;2
1848;2024;3
2024;1919;2
1919;1680;3
1680;2074;3
48429;2022;3
2022;2021;4
2021;48433;3
48433;1983;3
1983;2039;3
2039;1878;6
1878;1643;3
1643;1894;3
1894;1829;5
1829;1913;2
1913;2084;4
2084;2053;4
2053;1967;2
1967;1956;3
1956;1835;3
1835;1631;3
1631;1689;4
1689;1652;5
1652;1840;3
1840;1839;3
1839;1859;2
1859;1636;3
1636;2012;3
2012;161468;5
161468;1885;2
1801;2776542;4
2776542;1878;4
1878;1643;2
1643;1894;3
1689;1837;3
1837;2010;2
48431;1706;3
1706;1777;5
1777;1628;2
1628;1663;2
1663;2056;4
2056;2070;2
2070;1999;2
1999;1923;3
1923;2054;4
2054;1918;3
1918;2077;5
2077;1968;4
1968;1672;2
1672;1866;2
1866;1650;1
1650;1998;2
1998;1976;3
1976;1960;1
1960;1921;2
1921;2047;23
2047;2059;2
2059;2006;2
2006;1660;2
1660;1942;2
1942;1705;2
1660;1942;2
1942;1705;2
1750;1984;1
1984;1691;2
1691;1632;1
1632;1782;1
1782;1938;1
1938;1826;2
1826;1842;1
1842;1646;1
1646;1667;1
1667;1710;1
1710;1669;2
1669;2052;1
2052;1982;1
1982;1869;2
1869;1723;2
1723;1686;1
1686;1841;1
1841;1720;1
1720;1792;2
1792;2037;1
2037;1920;1
1920;1906;1
1906;1883;2
1883;1886;1
1886;1743;2
1743;3901291;3
4009384;4009386;2
4009386;4009388;2
4009388;4009390;1
4009390;4009392;2
4009392;4009394;2
4009394;4009396;2
4009354;4009352;2
3813328;3887740;0
3887740;3813331;5
3813331;3813332;2
3813332;3813334;3
3813334;3813336;1
3813336;3813338;1
3813338;3813340;2
3887738;3813326;1
3813326;3813324;2
3813324;3813345;2
3813345;3813321;2
3813321;3813319;2
3813319;3813317;2
3813317;3813315;1
3813315;3813313;2
3813313;3813311;2
1837;2010;2
2010;1652;3
1652;1840;2
1840;1839;3
1839;1859;2
1859;1636;3
1636;2012;4
2012;161468;4
161468;1885;2
2413;2159;2
2159;2367;1
2367;2185;1
2185;2525;1
2525;2502;1
2502;2363;1
2363;2442;1
2442;2411;2
2411;2466;1
2466;2312;1
2312;2472;1
2472;2230;1
2230;2219;2
2219;2322;1
2322;2259;1
2259;2374;1
2374;2487;2
2487;2153;1
2153;2208;1
2208;2212;2
2212;2110;2
2110;2152;1
2152;2535;1
2535;2478;1
2478;2420;1
3798448;3798446;1
3798446;3798444;3
3798444;3798442;2
3798442;3798440;2
2077;1968;4
1968;1672;2
1672;1866;2
1866;1650;1
1650;1998;2
1998;1976;2
1976;1960;2
1960;1921;2
1921;2047;2
2047;2059;1
2059;2006;3
2006;1660;2
1660;1942;1
1942;1705;3
1821;1697;4
1697;1693;3
1693;1664;3
1664;2056;4
2056;2070;2
2070;1999;3
1999;1923;2
1923;2054;4
2054;1918;3
1918;2077;5
2077;1968;4
1968;1672;2
1672;1866;2
1866;1650;1
1650;1998;1
2006;1912;3
1912;2045;1
2045;1809;5
1809;1775;2
1775;1776;2
1776;1865;2
1865;1924;2
1924;1771;3
1771;2011;1
2011;1914;2
1914;2078;2
2078;1988;3
1988;1673;3
1778;1912;1
1912;2045;2
2045;1941;2
1941;1853;1
1853;1810;2
1913;2084;5
2084;2053;3
2053;1967;2
1967;1956;4
1956;1835;2
1835;1631;3
1631;1689;5
1689;1837;2
1837;2010;2
2010;1652;3
1652;1840;3
1840;1839;3
1839;1859;2
1859;1636;2
1636;2012;4
2012;161468;4
161468;1885;2
1941;1853;1
1853;1810;2
1810;1809;2
1809;1775;3
1775;1776;1
1776;1865;3
1865;1924;2
1924;1771;2
1771;2011;2
2011;1914;1
1914;2078;2
2078;1988;3
1988;1673;3
2056;2070;2
2070;1999;3
1999;1923;2
1923;2054;4
2054;1918;3
1918;2077;5
2077;1968;4
1968;1672;2
1672;1866;2
1866;1650;1
1650;1998;2
1998;1976;3
1976;1960;1
1960;1921;2
1921;2047;2
2047;2059;1
2059;2006;3
2006;1660;2
1660;1942;2
1942;1705;2
2123;2490;3
2490;2244;3
2244;2143;2
2143;2315;3
2315;2481;1
2481;2300;3
2300;2305;2
2305;2198;2
2198;2511;3
2511;2302;3
2302;2211;3
2211;2222;3
2222;2102;3
2102;2545;3
2545;2238;4
2238;2368;2
2368;2369;2
2369;2370;2
2370;2458;3
2458;2225;2
2225;2317;2
2317;2318;2
2318;2480;3
2158;2173;3
2173;48434;3
48434;2140;4
2140;2141;4
2141;48430;2
2158;2173;3
2173;48434;3
48434;2140;4
2140;2141;4
2141;48430;2
2483;2178;3
2178;2127;3
2127;2239;2
2239;2130;2
2130;2381;2
2381;2249;2
2249;2332;2
2332;2386;2
2386;2385;2
2385;2348;3
2348;2095;4
2095;2237;2
2237;2195;3
2195;2166;5
2166;2187;2
2187;2530;2
2530;2333;1
2333;2482;4
2482;2223;2
2223;2126;4
2126;2243;5
2243;2103;2
2103;2248;3
2248;2188;3
2188;2119;2
2119;2105;3
2105;2507;3
2507;2508;2
2508;2387;3
2387;2451;5
2451;48432;2
2187;2530;1
2530;2333;1
2333;2482;4
2482;2223;2
2223;2126;4
2126;2243;5
2243;2103;2
2103;2248;3
2248;2188;3
2188;2119;2
2119;2105;3
2105;2507;3
2507;2508;2
2508;2387;3
2387;2451;5
2451;48432;2
2450;2197;2
2197;2540;2
2540;2195;2
2195;2108;3
2108;2097;1
2097;2246;2
2246;2215;2
2474;2503;3
2503;2473;3
2473;2360;4
2360;2474;#VALEUR!
2474;2503;3
2503;2473;3
2473;2360;4
2290;2523;3
2523;2274;2
2274;2771311;4
2771311;2340;4
2348;2349;2
2349;2320;2
2320;2231;1
2231;2095;2
2095;2237;2
2237;2388;2
2388;2195;2
2195;2108;2
2108;2097;1
2097;2246;2
2246;2215;2
2215;2166;2
2166;2187;2
2187;2530;2
2530;2333;2
2333;2482;2
2482;2223;2
2223;2126;4
2126;2451;28
2451;48432;2
2281;161469;2
161469;2131;5
2131;2516;4
2516;2326;2
2326;2306;2
2306;2307;3
2307;2532;2
2532;2129;3
2129;2304;2
2304;2499;3
2499;2511;4
2511;2302;3
2302;2211;2
2211;2222;4
2222;2102;2
2102;2545;3
2545;2238;4
2243;2103;3
2103;2248;3
2248;2188;2
2188;2119;3
2119;2105;2
2105;2507;3
2507;2508;3
2508;2387;2
2387;2451;6
2451;48432;2
2246;2215;2
2215;2166;2
2166;2187;2
2187;2530;2
2530;2333;2
2333;2482;2
2482;2223;2
2223;2126;4
2126;2243;5
2243;2103;3
2103;2248;3
2248;2188;2
2188;2119;3
2119;2105;2
2105;2507;3
2507;2508;3
2508;2387;2
2387;2451;6
2451;48432;2
2349;2320;2
2320;2231;2
2231;2095;2
2095;2237;1
2237;2388;2
2388;2195;2
2195;2166;5
2166;2187;3
2187;2530;1
2530;2333;2
2333;2482;2
2482;2223;2
2223;2126;4
2126;2243;5
2243;2103;3
2103;2248;3
2248;2188;2
2188;2119;3
2119;2105;2
2105;2507;3
2507;2508;3
2508;2387;2
2387;2451;6
2451;48432;2
2474;2503;3
2503;2473;3
2473;2360;4
2474;2503;3
2503;2473;3
2473;2360;4
2006;2045;3
2045;1853;3
1853;1809;3
1809;1771;7
1771;2011;2
2011;1914;2
1914;2078;2
2078;1988;3
1988;1673;2
2006;1912;2
1912;2045;2
2045;1809;5
1809;1775;2
1775;1776;2
1776;1865;2
1865;1924;2
1924;1771;2
1771;2011;2
2011;1914;2
1914;2078;2
2078;1988;3
1988;1673;2
1778;1912;2
1912;2045;2
2045;1941;2
1941;1853;1
1853;1810;2
1810;1809;2
2077;1968;4
1968;1672;2
1672;1866;2
1866;1650;1
1650;1998;1
1912;2045;1
2045;1809;5
1809;1775;2
1775;1776;2
1776;1865;2
1865;1924;2
1924;1771;3
1771;2011;1
2011;1914;2
1914;2078;2
2078;1988;3
1988;1673;3
1853;1809;3
1809;1771;7
1771;2011;2
2011;1914;2
1914;2078;2
2078;1988;3
1988;1673;2
1912;2045;1
2045;1809;5
1809;1775;2
1775;1776;2
1776;1865;2
1865;1924;2
1924;1771;3
1771;2011;2
2011;1914;2
1914;2078;3
2078;1988;3
1988;1673;3
1960;1921;2
1921;2047;2
2047;2059;1
2059;2006;3
2006;1778;2
1778;1912;1
1912;2045;2
2045;1941;2
1941;1853;1
1853;1810;2
1810;1809;3
1775;1776;1
1776;1865;3
1865;1924;2
1924;1771;2
1976;1960;2
1960;1921;2
1921;2047;2
2047;2059;1
2059;2006;3
2006;1660;2
1660;1942;1
1942;1705;3
1912;2045;2
1775;1776;2
1776;1865;3
1865;1924;3
1924;1771;2
2458;2225;2
2225;2317;2
2317;2318;2
2318;2480;4
2474;2503;3
2503;2473;3
2473;2360;4
2246;2215;2
2215;2166;2
2166;2187;2
2187;2530;2
2530;2333;2
2333;2482;2
2482;2223;2
2223;2126;4
2126;2243;5
2243;2103;3
2103;2248;3
2248;2188;2
2188;2119;3
2119;2105;2
2105;2507;3
2507;2508;3
2508;2387;2
2387;2451;6
2451;48432;2
2451;48432;2
1713;1831;3
1831;1830;2
1830;1829;2
1829;1913;3
1913;2084;4
2084;2053;3
2053;1967;3
1967;1956;3
1956;1835;2
1835;1631;3
1631;1689;5
1689;1837;2
1837;2010;2
2010;1652;3
1652;1840;3
1840;1839;3
1839;1859;2
1859;1636;2
1636;2012;4
2012;161468;4
161468;1885;2
2006;1778;2
1778;1912;2
1912;2045;2
2045;1941;2
1941;1853;1
1853;1810;2
1810;1809;2
1941;1853;1
1853;1810;2
1810;1809;2
1778;1912;2
1912;2045;2
2045;1941;2
1941;1853;1
1853;1810;2
1810;1809;2
2166;2187;3
2187;2530;1
2530;2333;2
2333;2482;2
2482;2223;2
2223;2126;4
2126;2243;5
2243;2103;3
2103;2248;3
2248;2188;2
2188;2119;3
2119;2105;2
2105;2507;3
2507;2508;3
2508;2387;2
2387;2451;6
2451;48432;2
1918;2077;5
2077;1968;4
1968;1672;2
1672;1866;2
1866;1650;1
1650;1998;2
1998;1976;2
1976;1960;2
1960;1921;2
1921;2047;2
2047;2059;1
2059;2006;3
2006;1660;2
1660;1942;1
1942;1705;3
1829;1913;2
1913;2084;4
2084;2053;3
2053;1967;3
1967;1956;3
1956;1835;3
1835;1631;3
1631;1689;4
1689;1837;3
1837;2010;2
2010;1652;2
1652;1840;3
1840;1839;3
1839;1859;2
1859;1636;3
1636;2012;3
2012;161468;5
161468;1885;2
1885;2158;#VALEUR!
2158;2173;3
2173;48434;3
48434;2140;4
2140;2141;4
2141;48430;2
2516;2326;2
2326;2306;2
2306;2307;3
2307;2532;3
2532;2129;3
2129;2304;2
2304;2499;3
2499;2511;4
2511;2302;3
2302;2211;3
2211;2222;3
2222;2102;3
2102;2545;3
2545;2238;3
1636;2012;3
2012;1885;6
1885;2474;25
2474;2503;3
2503;2473;3
2473;2360;4
2368;2290;4
2290;2523;3
2523;2274;2
